year,commune,nbre_pdc,total_bornes
2022,varennes-vauzelles,1.0,1.0
2022,vaulx-en-velin,1.0,1.0
2022,vendenheim,1.0,1.0
2022,versailles,1.0,1.0
2022,vienne-en-bessin,1.0,1.0
2022,villefranche-de-rouergue,1.0,1.0
2022,villemomble,1.0,1.0
2022,villenave-d'ornon,1.0,1.0
2022,villeneuve-saint-georges,1.0,1.0
2022,villeneuve-sur-lot,1.0,1.0
2022,villepinte,1.0,1.0
2022,viodos-abense-de-bas,1.0,1.0
2022,vireux-molhain,1.0,1.0
2022,viry-châtillon,1.0,1.0
2022,vitreux,1.0,1.0
2022,vitrolles,1.0,1.0
2022,vitry-le-françois,1.0,1.0
2022,vitry-sur-seine,1.0,1.0
2022,vittel,1.0,1.0
2022,vizille,1.0,1.0
2022,vénissieux,1.0,1.0
2022,wormhout,1.0,1.0
2022,échirolles,1.0,1.0
2022,épernay-sous-gevrey,1.0,1.0
2022,épinal,1.0,1.0
2022,éterville,1.0,1.0
2023,abbaretz,4.0,4.0
2023,abeilhan,8.0,8.0
2023,abzac,8.0,8.0
2023,achicourt,8.0,8.0
2023,achères,24.0,24.0
2023,achères-la-forêt,52.0,52.0
2023,acigné,4.0,4.0
2023,adinfer,2.0,2.0
2023,adriers,8.0,8.0
2023,afa,16.0,16.0
2023,agde,26.0,26.0
2023,agen,148.0,148.0
2023,agneaux,8.0,8.0
2023,agon-coutainville,4.0,4.0
2023,agonac,4.0,4.0
2023,ahuillé,4.0,4.0
2023,aibes,8.0,8.0
2023,aiglun,4.0,4.0
2023,aigre,8.0,8.0
2023,aigrefeuille-d'aunis,9.0,9.0
2023,aigrefeuille-sur-maine,5.0,5.0
2023,aigremont,8.0,8.0
2023,aigueperse,1.0,1.0
2023,aigues-mortes,24.0,24.0
2023,aiguillon,12.0,12.0
2023,aimargues,16.0,16.0
2023,aire-sur-l'adour,16.0,16.0
2023,aire-sur-la-lys,20.0,20.0
2023,aix-en-provence,1140.0,1140.0
2023,aixe-sur-vienne,8.0,8.0
2023,aizenay,16.0,16.0
2023,ajaccio,931.0,931.0
2023,alban,8.0,8.0
2023,albertville,100.0,100.0
2023,albi,1218.0,1218.0
2023,albigny-sur-saône,4.0,4.0
2023,albitreccia,18.0,18.0
2023,albiès,1.0,1.0
2023,albon,8.0,8.0
2023,alençon,1.0,1.0
2023,alfortville,486.0,486.0
2023,alizay,4.0,4.0
2023,allain,4.0,4.0
2023,allaire,4.0,4.0
2023,allassac,4.0,4.0
2023,allauch,12.0,12.0
2023,alleins,4.0,4.0
2023,allonnes,12.0,12.0
2023,alloue,4.0,4.0
2023,allègre-les-fumades,8.0,8.0
2023,alrance,12.0,12.0
2023,altillac,2.0,2.0
2023,alzon,8.0,8.0
2023,alzonne,8.0,8.0
2023,alès,160.0,160.0
2023,aléria,32.0,32.0
2023,amayé-sur-orne,4.0,4.0
2023,ambazac,8.0,8.0
2023,ambialet,8.0,8.0
2023,amboise,9.0,9.0
2023,ambrières-les-vallées,4.0,4.0
2023,ambérieu-en-bugey,3.0,3.0
2023,amfreville-la-mi-voie,8.0,8.0
2023,amiens,101.0,101.0
2023,amilly,49.0,49.0
2023,amponville,4.0,4.0
2023,ampuis,8.0,8.0
2023,amélie-les-bains-palalda,8.0,8.0
2023,ancenis-saint-géréon,7.0,7.0
2023,andernos-les-bains,12.0,12.0
2023,andon,8.0,8.0
2023,andrest,8.0,8.0
2023,andrésy,18.0,18.0
2023,andrézieux-bouthéon,256.0,256.0
2023,anduze,13.0,13.0
2023,angers,506.0,507.0
2023,angerville-la-campagne,1.0,1.0
2023,angles,12.0,12.0
2023,angles-sur-l'anglin,12.0,12.0
2023,anglet,43.0,43.0
2023,angliers,8.0,8.0
2023,anglès,8.0,8.0
2023,angoisse,4.0,4.0
2023,angoulins,21.0,21.0
2023,aniane,8.0,8.0
2023,aniche,24.0,24.0
2023,annebault,13.0,13.0
2023,annecy,126.0,126.0
2023,annemasse,48.0,48.0
2023,annet-sur-marne,4.0,4.0
2023,annœullin,8.0,8.0
2023,ansac-sur-vienne,4.0,4.0
2023,anse,4.0,4.0
2023,anstaing,8.0,8.0
2023,anthy-sur-léman,114.0,114.0
2023,antibes,109.0,109.0
2023,antichan-de-frontignes,4.0,4.0
2023,antonne-et-trigonant,4.0,4.0
2023,antony,24.0,24.0
2023,antugnac,8.0,8.0
2023,anzin,28.0,28.0
2023,anzin-saint-aubin,8.0,8.0
2023,appy,8.0,8.0
2023,apt,16.0,16.0
2023,aragnouet,4.0,4.0
2023,aramon,8.0,8.0
2023,arbent,40.0,40.0
2023,arbin,4.0,4.0
2023,arbois,18.0,18.0
2023,arbus,4.0,4.0
2023,arcachon,141.0,141.0
2023,arcangues,5.0,5.0
2023,archiac,6.0,6.0
2023,archigny,12.0,12.0
2023,arcis-sur-aube,2.0,2.0
2023,arcueil,239.0,239.0
2023,ardres,16.0,16.0
2023,aren,4.0,4.0
2023,arette,8.0,8.0
2023,argeliers,8.0,8.0
2023,argelès-gazost,12.0,12.0
2023,argelès-sur-mer,20.0,20.0
2023,argences,4.0,4.0
2023,argences en aubrac,8.0,8.0
2023,argentat-sur-dordogne,4.0,4.0
2023,argenteuil,117.0,117.0
2023,argentré,4.0,4.0
2023,argentré-du-plessis,4.0,4.0
2023,argol,4.0,4.0
2023,arles,91.0,119.0
2023,arles-sur-tech,8.0,8.0
2023,arleux,8.0,8.0
2023,armbouts-cappel,9.0,9.0
2023,armentières,72.0,72.0
2023,armentières-en-brie,4.0,4.0
2023,arnac-pompadour,4.0,4.0
2023,arnas,22.0,22.0
2023,arnèke,10.0,10.0
2023,arpaillargues-et-aureillac,4.0,4.0
2023,arques,83.0,83.0
2023,arradon,12.0,12.0
2023,arras,163.0,163.0
2023,arrayou-lahitte,4.0,4.0
2023,arreau,8.0,8.0
2023,arrens-marsous,4.0,4.0
2023,arromanches-les-bains,4.0,4.0
2023,arthez-de-béarn,4.0,4.0
2023,artigueloutan,4.0,4.0
2023,artiguelouve,4.0,4.0
2023,arudy,4.0,4.0
2023,arvieu,8.0,8.0
2023,arzacq-arraziguet,4.0,4.0
2023,arzal,8.0,8.0
2023,arzano,4.0,4.0
2023,arzens,8.0,8.0
2023,arzon,8.0,8.0
2023,arès,12.0,12.0
2023,ascain,4.0,4.0
2023,asnières-sur-seine,584.0,584.0
2023,aspet,4.0,4.0
2023,assevent,8.0,8.0
2023,asson,4.0,4.0
2023,assérac,4.0,4.0
2023,astaffort,4.0,4.0
2023,athis-mons,1224.0,1224.0
2023,attiches,4.0,4.0
2023,aubagne,46.0,46.0
2023,aubais,8.0,8.0
2023,aubenas,12.0,12.0
2023,auberchicourt,8.0,8.0
2023,aubergenville,56.0,56.0
2023,aubers,8.0,8.0
2023,aubervilliers,50.0,50.0
2023,aubeterre-sur-dronne,4.0,4.0
2023,aubigny-les clouzeaux,9.0,9.0
2023,aubigny-en-artois,8.0,8.0
2023,aubigné-sur-layon,4.0,4.0
2023,aubière,444.0,445.0
2023,aubord,8.0,8.0
2023,aubrometz,4.0,4.0
2023,aubussargues,25.0,25.0
2023,aubusson,4.0,4.0
2023,auby,10.0,10.0
2023,aucamville,8.0,8.0
2023,auch,288.0,288.0
2023,auchel,8.0,8.0
2023,auchy-lès-hesdin,8.0,8.0
2023,audenge,8.0,8.0
2023,audierne,4.0,4.0
2023,audrix,4.0,4.0
2023,audun-le-roman,8.0,8.0
2023,auffargis,8.0,8.0
2023,augan,4.0,4.0
2023,augny,162.0,162.0
2023,aujac,8.0,8.0
2023,aulnay,9.0,9.0
2023,aulnay-sous-bois,104.0,104.0
2023,aulnay-sur-mauldre,8.0,8.0
2023,aulnoy-lez-valenciennes,456.0,456.0
2023,aulnoye-aymeries,20.0,20.0
2023,aulus-les-bains,8.0,8.0
2023,auneau-bleury-saint-symphorien,2.0,2.0
2023,auray,12.0,12.0
2023,aureilhan,16.0,16.0
2023,aureille,4.0,4.0
2023,auribail,4.0,4.0
2023,auribeau-sur-siagne,12.0,12.0
2023,aurignac,4.0,4.0
2023,auriol,4.0,4.0
2023,aurons,4.0,4.0
2023,aurseulles,8.0,8.0
2023,aussonne,8.0,8.0
2023,auterive,4.0,4.0
2023,authevernes,4.0,4.0
2023,auxerre,210.0,210.0
2023,auzeville-tolosane,4.0,4.0
2023,availles-en-châtellerault,8.0,8.0
2023,avallon,32.0,32.0
2023,avelin,12.0,12.0
2023,avermes,109.0,109.0
2023,avesnes-le-comte,8.0,8.0
2023,avessac,4.0,4.0
2023,avezé,1.0,1.0
2023,avignon,648.0,710.0
2023,avignonet-lauragais,4.0,6.0
2023,avon,159.0,159.0
2023,avranches,12.0,12.0
2023,avrillé,18.0,18.0
2023,ax-les-thermes,17.0,17.0
2023,axat,16.0,16.0
2023,ayen,4.0,4.0
2023,ayron,8.0,8.0
2023,azay-le-rideau,4.0,4.0
2023,azerailles,4.0,4.0
2023,azé,12.0,12.0
2023,baccarat,6.0,6.0
2023,bachant,8.0,8.0
2023,badaroux,8.0,8.0
2023,baden,8.0,8.0
2023,bagard,4.0,4.0
2023,bages,16.0,16.0
2023,bagnac-sur-célé,8.0,8.0
2023,bagneaux-sur-loing,4.0,4.0
2023,bagneux,38.0,38.0
2023,bagnols-les-bains,4.0,4.0
2023,bagnols-sur-cèze,16.0,16.0
2023,bagnères-de-bigorre,16.0,16.0
2023,bagnères-de-luchon,4.0,4.0
2023,baho,8.0,8.0
2023,baie-mahault,2.0,2.0
2023,baignes-sainte-radegonde,4.0,4.0
2023,baillargues,56.0,56.0
2023,bailleul,46.0,46.0
2023,bailly,8.0,8.0
2023,bailly-romainvilliers,4.0,4.0
2023,bain-de-bretagne,8.0,8.0
2023,bains-sur-oust,4.0,4.0
2023,bais,8.0,8.0
2023,baisieux,8.0,8.0
2023,baixas,8.0,8.0
2023,balaruc-le-vieux,8.0,8.0
2023,balaruc-les-bains,12.0,12.0
2023,baldersheim,8.0,8.0
2023,ballainvilliers,204.0,204.0
2023,ballan-miré,4.0,5.0
2023,ballots,4.0,4.0
2023,balloy,4.0,4.0
2023,balma,72.0,72.0
2023,bannalec,8.0,8.0
2023,banyuls-sur-mer,10.0,10.0
2023,bar-le-duc,17.0,17.0
2023,baralle,1.0,1.0
2023,baraqueville,10.0,10.0
2023,barbazan,4.0,4.0
2023,barbentane,4.0,4.0
2023,barberey-saint-sulpice,497.0,497.0
2023,barbezieux-saint-hilaire,28.0,28.0
2023,barbizon,4.0,4.0
2023,barbâtre,8.0,8.0
2023,bardos,4.0,4.0
2023,barentin,4.0,4.0
2023,barenton,4.0,4.0
2023,barjac,8.0,8.0
2023,barlin,16.0,16.0
2023,barneville-carteret,12.0,12.0
2023,barèges,16.0,16.0
2023,bassan,8.0,8.0
2023,basse-terre,6.0,6.0
2023,bassemberg,16.0,16.0
2023,bassillac et auberoche,4.0,4.0
2023,bassussarry,4.0,4.0
2023,bastia,340.0,340.0
2023,batz-sur-mer,4.0,4.0
2023,baud,8.0,8.0
2023,baugy,4.0,6.0
2023,baugé-en-anjou,24.0,24.0
2023,baume-les-dames,15.0,15.0
2023,bauvin,1.0,1.0
2023,bavay,4.0,4.0
2023,bavent,4.0,4.0
2023,baye,4.0,4.0
2023,bayeux,409.0,409.0
2023,bayonne,28.0,36.0
2023,bazas,4.0,4.0
2023,bazet,8.0,8.0
2023,bazoches-lès-bray,4.0,4.0
2023,bazoges-en-pareds,8.0,8.0
2023,bazougers,4.0,4.0
2023,bazouges-la-pérouse,4.0,4.0
2023,beaucaire,8.0,8.0
2023,beaucamps-ligny,8.0,8.0
2023,beauchalot,4.0,4.0
2023,beaucouzé,46.0,46.0
2023,beaufort-en-anjou,8.0,8.0
2023,beaujeu,4.0,4.0
2023,beaulieu-sur-dordogne,4.0,4.0
2023,beaulieu-sur-layon,4.0,4.0
2023,beaumes-de-venise,7.0,7.0
2023,beaumettes,1.0,1.0
2023,beaumont,72.0,72.0
2023,beaumont saint-cyr,10.0,10.0
2023,beaumont-du-gâtinais,4.0,4.0
2023,beaumont-le-roger,4.0,4.0
2023,beaumontois en périgord,4.0,4.0
2023,beaune,901.0,913.0
2023,beaupréau-en-mauges,8.0,8.0
2023,beaurains,282.0,282.0
2023,beaurainville,8.0,8.0
2023,beausoleil,12.0,12.0
2023,beaussais-sur-mer,4.0,4.0
2023,beautheil-saints,4.0,4.0
2023,beautiran,4.0,4.0
2023,beauvais,86.0,86.0
2023,beauville,40.0,40.0
2023,beauvoir-sur-mer,8.0,8.0
2023,beauvoisin,8.0,8.0
2023,beauzelle,8.0,8.0
2023,bedous,4.0,4.0
2023,belberaud,4.0,4.0
2023,belfort,103.0,104.0
2023,belhomert-guéhouville,2.0,2.0
2023,bellac,4.0,4.0
2023,belle-isle-en-terre,4.0,4.0
2023,bellegarde,16.0,16.0
2023,bellengreville,4.0,4.0
2023,bellerive-sur-allier,12.0,12.0
2023,bellevigne-en-layon,4.0,4.0
2023,belleville-en-beaujolais,17.0,17.0
2023,belleville-sur-meuse,7.0,7.0
2023,bellot,4.0,4.0
2023,belloy-en-france,8.0,8.0
2023,belmont-sur-rance,8.0,8.0
2023,belpech,8.0,8.0
2023,belvès-de-castillon,4.0,4.0
2023,belvèze-du-razès,8.0,8.0
2023,belz,22.0,22.0
2023,benassay,4.0,4.0
2023,benet,8.0,8.0
2023,benoîtville,4.0,4.0
2023,benquet,16.0,16.0
2023,berck,4.0,4.0
2023,bergerac,38.0,38.0
2023,berlaimont,8.0,8.0
2023,bernay,16.0,16.0
2023,bernay-vilbert,4.0,4.0
2023,bernis,8.0,8.0
2023,bernières-d'ailly,8.0,8.0
2023,bernières-sur-mer,4.0,4.0
2023,berné,4.0,4.0
2023,berre-l'étang,8.0,8.0
2023,bersillies,8.0,8.0
2023,bertrichamps,4.0,4.0
2023,berville-en-caux,1.0,1.0
2023,besançon,172.0,172.0
2023,besné,4.0,4.0
2023,bessan,16.0,16.0
2023,bessines-sur-gartempe,4.0,4.0
2023,bessières,4.0,4.0
2023,beton-bazoches,4.0,4.0
2023,bettignies,8.0,8.0
2023,betting,4.0,4.0
2023,betton,4.0,4.0
2023,beuil,4.0,4.0
2023,beurlay,6.0,6.0
2023,beuvrages,8.0,8.0
2023,beuvron-en-auge,4.0,4.0
2023,beuvry,58.0,58.0
2023,beuzec-cap-sizun,4.0,4.0
2023,beuzeville,5.0,5.0
2023,beuzevillette,4.0,4.0
2023,beynac-et-cazenac,4.0,4.0
2023,beynat,4.0,4.0
2023,beynes,48.0,48.0
2023,bezalles,4.0,4.0
2023,bezons,762.0,762.0
2023,biard,142.0,142.0
2023,biarritz,44.0,44.0
2023,biars-sur-cère,4.0,4.0
2023,bias,22.0,23.0
2023,bidache,4.0,4.0
2023,bidarray,4.0,4.0
2023,bidart,8.0,8.0
2023,bierne,10.0,10.0
2023,biesheim,1.0,1.0
2023,biganos,76.0,76.0
2023,bignan,4.0,4.0
2023,biguglia,44.0,44.0
2023,bilhères,1.0,1.0
2023,billom,1.0,1.0
2023,billère,8.0,8.0
2023,binic-étables-sur-mer,8.0,8.0
2023,biot,52.0,52.0
2023,biron,4.0,4.0
2023,biscarrosse,36.0,36.0
2023,bischheim,228.0,228.0
2023,bizanet,8.0,8.0
2023,bizanos,4.0,4.0
2023,bize-minervois,8.0,8.0
2023,bièvres,8.0,8.0
2023,biéville-beuville,768.0,768.0
2023,blagnac,58.0,58.0
2023,blain,9.0,9.0
2023,blainville-sur-orne,8.0,8.0
2023,blainville-sur-l'eau,4.0,4.0
2023,blan,8.0,8.0
2023,blandas,8.0,8.0
2023,blangy-le-château,4.0,4.0
2023,blanquefort,2.0,2.0
2023,blanzac,2.0,2.0
2023,blaringhem,10.0,10.0
2023,blaru,4.0,4.0
2023,blauzac,8.0,8.0
2023,blaye,12.0,12.0
2023,blaye-les-mines,4.0,4.0
2023,blendecques,8.0,8.0
2023,blois,392.0,392.0
2023,blonville-sur-mer,4.0,4.0
2023,blotzheim,64.0,64.0
2023,blâmont,4.0,4.0
2023,blénod-lès-pont-à-mousson,4.0,4.0
2023,bobigny,36.0,36.0
2023,boeschepe,4.0,4.0
2023,bohain-en-vermandois,8.0,8.0
2023,bohars,8.0,8.0
2023,boigneville,8.0,8.0
2023,boinville-le-gaillard,4.0,4.0
2023,boinvilliers,52.0,52.0
2023,bois-bernard,2.0,2.0
2023,bois-colombes,17.0,17.0
2023,bois-grenier,65.0,65.0
2023,bois-guillaume,24.0,24.0
2023,bois-d'arcy,24.0,24.0
2023,boisdon,4.0,4.0
2023,boisse-penchot,8.0,8.0
2023,boisset-et-gaujac,4.0,4.0
2023,boissise-la-bertrand,4.0,4.0
2023,boissise-le-roi,8.0,8.0
2023,boissy-saint-léger,20.0,20.0
2023,boissy-le-châtel,4.0,4.0
2023,boitron,4.0,4.0
2023,boivre-la-vallée,4.0,4.0
2023,bolbec,33.0,33.0
2023,bollezeele,10.0,10.0
2023,bollène,16.0,20.0
2023,bolquère,8.0,8.0
2023,bompas,8.0,8.0
2023,bon repos sur blavet,4.0,4.0
2023,bon-encontre,16.0,16.0
2023,bonchamp-lès-laval,4.0,4.0
2023,bondoufle,72.0,72.0
2023,bondues,37.0,37.0
2023,bondy,12.0,12.0
2023,bonnat,4.0,4.0
2023,bonnebosq,4.0,4.0
2023,bonnelles,12.0,12.0
2023,bonnes,12.0,12.0
2023,bonneuil-matours,12.0,12.0
2023,bonneuil-sur-marne,5.0,5.0
2023,bonneville,2.0,2.0
2023,bonneville-la-louvet,4.0,4.0
2023,bonnières-sur-seine,80.0,80.0
2023,bono,4.0,4.0
2023,bonsecours,8.0,8.0
2023,boos,8.0,8.0
2023,bordeaux,425.0,425.0
2023,bordes,4.0,4.0
2023,bordères-louron,8.0,8.0
2023,bordères-sur-l'échez,36.0,36.0
2023,bosdarros,4.0,4.0
2023,bosgouet,1.0,1.0
2023,bosmie-l'aiguille,4.0,4.0
2023,bosroumois,4.0,4.0
2023,bouafle,16.0,16.0
2023,bouc-bel-air,12.0,12.0
2023,boucau,4.0,4.0
2023,bouchemaine,8.0,8.0
2023,boudrac,4.0,4.0
2023,bouessay,4.0,4.0
2023,bouffémont,8.0,8.0
2023,boufféré,12.0,12.0
2023,bougival,61.0,61.0
2023,bougligny,4.0,4.0
2023,bouglon,4.0,4.0
2023,bouillargues,8.0,8.0
2023,bouin,8.0,8.0
2023,boulancourt,4.0,4.0
2023,boulazac isle manoire,164.0,164.0
2023,boulbon,4.0,4.0
2023,bouleurs,4.0,4.0
2023,bouligny,4.0,4.0
2023,bouloc,4.0,4.0
2023,boulogne-billancourt,177.0,177.0
2023,boulogne-sur-gesse,4.0,4.0
2023,boulogne-sur-mer,80.0,81.0
2023,bouniagues,4.0,4.0
2023,bourbon-l'archambault,16.0,16.0
2023,bourbriac,4.0,4.0
2023,bourdeilles,4.0,4.0
2023,bouresse,8.0,8.0
2023,bourg,4.0,4.0
2023,bourg-achard,8.0,8.0
2023,bourg-blanc,4.0,4.0
2023,bourg-madame,8.0,8.0
2023,bourg-des-comptes,4.0,4.0
2023,bourg-en-bresse,516.0,516.0
2023,bourg-la-reine,16.0,16.0
2023,bourg-lès-valence,8.0,12.0
2023,bourganeuf,4.0,4.0
2023,bourges,13.0,59.0
2023,bourgoin-jallieu,641.0,641.0
2023,bourgs sur colagne,8.0,8.0
2023,bourisp,8.0,8.0
2023,bourneville-sainte-croix,4.0,4.0
2023,bournezeau,8.0,8.0
2023,bourseul,4.0,4.0
2023,bourth,4.0,4.0
2023,bousbecque,8.0,8.0
2023,bousignies-sur-roc,8.0,8.0
2023,boussay,4.0,4.0
2023,boussens,8.0,8.0
2023,boussières-sur-sambre,8.0,8.0
2023,boussois,8.0,8.0
2023,boussy-saint-antoine,140.0,140.0
2023,bouvines,872.0,872.0
2023,bouvron,4.0,4.0
2023,bouyon,8.0,8.0
2023,bouzic,1.0,1.0
2023,bouzigues,8.0,8.0
2023,bouzonville,4.0,4.0
2023,bozouls,8.0,8.0
2023,boé,84.0,84.0
2023,boëseghem,20.0,20.0
2023,brain-sur-allonnes,4.0,4.0
2023,bram,16.0,16.0
2023,branoux-les-taillades,8.0,8.0
2023,brantôme en périgord,12.0,12.0
2023,brasparts,4.0,4.0
2023,brassac,8.0,8.0
2023,braud-et-saint-louis,12.0,12.0
2023,brax,8.0,8.0
2023,bray-dunes,4.0,4.0
2023,bray-sur-seine,4.0,4.0
2023,brech,4.0,4.0
2023,breil-sur-roya,6.0,6.0
2023,brem-sur-mer,8.0,8.0
2023,bremondans,1.0,1.0
2023,bresse vallons,12.0,12.0
2023,bressuire,2.0,2.0
2023,brest,266.0,266.0
2023,breteil,4.0,4.0
2023,breteuil,8.0,8.0
2023,bretignolles-sur-mer,8.0,8.0
2023,bretteville-sur-laize,4.0,4.0
2023,bretteville-sur-odon,13.0,21.0
2023,bretx,4.0,4.0
2023,breuil-le-sec,4.0,4.0
2023,briançon,1.0,1.0
2023,briatexte,8.0,8.0
2023,bricquebec-en-cotentin,8.0,8.0
2023,brie-comte-robert,1.0,1.0
2023,briec,4.0,4.0
2023,brignais,21.0,21.0
2023,brignoles,38.0,38.0
2023,briis-sous-forges,2.0,2.0
2023,briollay,4.0,4.0
2023,brion,8.0,8.0
2023,brionne,8.0,8.0
2023,brissac loire aubance,85.0,85.0
2023,brive-la-gaillarde,173.0,174.0
2023,brix,4.0,4.0
2023,brochon,15.0,15.0
2023,broglie,4.0,4.0
2023,brommat,4.0,4.0
2023,bron,57.0,57.0
2023,broons,8.0,8.0
2023,brossac,4.0,4.0
2023,brou-sur-chantereine,6.0,6.0
2023,brouckerque,10.0,10.0
2023,brouillet,36.0,36.0
2023,brouville,4.0,4.0
2023,brouzet-lès-alès,8.0,8.0
2023,bruay-la-buissière,111.0,115.0
2023,bruay-sur-l'escaut,46.0,46.0
2023,bruguières,14.0,14.0
2023,brunoy,5.0,5.0
2023,brusvily,4.0,4.0
2023,bruz,33.0,33.0
2023,bry,4.0,4.0
2023,bréal-sous-montfort,4.0,4.0
2023,brécey,4.0,4.0
2023,bréhal,6.0,6.0
2023,bréhan,4.0,4.0
2023,bubry,4.0,4.0
2023,buc,49.0,49.0
2023,buchelay,368.0,369.0
2023,bueil,4.0,4.0
2023,bugarach,8.0,8.0
2023,bugard,8.0,8.0
2023,buigny-saint-maclou,9.0,9.0
2023,bulgnéville,16.0,16.0
2023,bullion,4.0,4.0
2023,bully,4.0,4.0
2023,bures-sur-yvette,12.0,12.0
2023,burie,9.0,9.0
2023,burlats,8.0,8.0
2023,burnhaupt-le-haut,2.0,2.0
2023,busque,4.0,4.0
2023,bussières,4.0,4.0
2023,bussy-saint-georges,518.0,518.0
2023,buxerolles,8.0,8.0
2023,buysscheure,10.0,10.0
2023,buzet-sur-baïse,4.0,4.0
2023,buzet-sur-tarn,4.0,4.0
2023,bécon-les-granits,4.0,4.0
2023,bédarieux,8.0,8.0
2023,bédoin,1.0,1.0
2023,bédée,4.0,4.0
2023,bégard,4.0,4.0
2023,bégrolles-en-mauges,4.0,4.0
2023,bélaye,4.0,4.0
2023,bélesta,8.0,8.0
2023,bénaménil,4.0,4.0
2023,bénesse-maremne,16.0,16.0
2023,bénifontaine,9.0,9.0
2023,bénodet,12.0,12.0
2023,bénouville,4.0,4.0
2023,bény-sur-mer,4.0,4.0
2023,bénéjacq,4.0,4.0
2023,bénévent-l'abbaye,4.0,4.0
2023,béruges,8.0,8.0
2023,bétaille,8.0,8.0
2023,bétheny,49.0,49.0
2023,béthune,436.0,436.0
2023,béziers,398.0,398.0
2023,cabannes,4.0,4.0
2023,cabestany,8.0,8.0
2023,cabourg,34.0,34.0
2023,cabrespine,8.0,8.0
2023,cabris,8.0,8.0
2023,cabrières-d'avignon,1.0,1.0
2023,cabriès,4.0,4.0
2023,cachan,80.0,80.0
2023,cadalen,8.0,8.0
2023,cadaujac,4.0,4.0
2023,caden,4.0,4.0
2023,cadenet,16.0,16.0
2023,caderousse,4.0,4.0
2023,cadours,4.0,4.0
2023,caen,92.0,92.0
2023,cagnac-les-mines,8.0,8.0
2023,cagnes-sur-mer,12.0,12.0
2023,cagny,4.0,4.0
2023,cahagnes,4.0,4.0
2023,cahagnolles,4.0,4.0
2023,cahors,74.0,74.0
2023,cahuzac-sur-vère,8.0,8.0
2023,caille,8.0,8.0
2023,cailleville,8.0,8.0
2023,cailloux-sur-fontaines,8.0,8.0
2023,cairanne,4.0,4.0
2023,cajarc,8.0,8.0
2023,calais,277.0,278.0
2023,calan,4.0,4.0
2023,calce,8.0,8.0
2023,callac,21.0,21.0
2023,calmont,4.0,4.0
2023,calorguen,4.0,4.0
2023,caluire-et-cuire,27.0,29.0
2023,calvi,48.0,48.0
2023,camaret-sur-mer,4.0,4.0
2023,camarès,8.0,8.0
2023,cambo-les-bains,12.0,12.0
2023,cambon,8.0,8.0
2023,cambrai,359.0,359.0
2023,cambremer,4.0,4.0
2023,camlez,4.0,4.0
2023,camon,4.0,4.0
2023,camors,4.0,4.0
2023,camoël,4.0,4.0
2023,campagne-lès-wardrecques,4.0,4.0
2023,campagnolles,4.0,4.0
2023,campbon,5.0,5.0
2023,camps-saint-mathurin-léobazel,4.0,4.0
2023,camps-sur-l'isle,4.0,4.0
2023,campsegret,4.0,4.0
2023,cancon,8.0,8.0
2023,candillargues,8.0,8.0
2023,candé,4.0,4.0
2023,canet-en-roussillon,160.0,160.0
2023,canisy,4.0,4.0
2023,cannes,200.0,200.0
2023,canohès,8.0,8.0
2023,canteleu,12.0,12.0
2023,cantenay-épinard,4.0,4.0
2023,canéjan,89.0,89.0
2023,capbreton,20.0,20.0
2023,capdenac,32.0,32.0
2023,capdenac-gare,8.0,8.0
2023,capendu,16.0,16.0
2023,capens,4.0,4.0
2023,capestang,8.0,8.0
2023,capinghem,8.0,8.0
2023,cappelle-brouck,10.0,10.0
2023,captieux,4.0,4.0
2023,capvern,8.0,8.0
2023,caraman,4.0,4.0
2023,carantec,4.0,4.0
2023,carbonne,4.0,4.0
2023,carcagny,12.0,12.0
2023,carcassonne,401.0,401.0
2023,carentan-les-marais,12.0,12.0
2023,carentoir,4.0,4.0
2023,carhaix-plouguer,8.0,8.0
2023,carmaux,28.0,28.0
2023,carnac,8.0,8.0
2023,carnoux-en-provence,4.0,4.0
2023,carnoët,4.0,4.0
2023,carpentras,32.0,32.0
2023,carpiquet,4.0,4.0
2023,carquefou,20.0,20.0
2023,carrières-sous-poissy,34.0,34.0
2023,carrières-sur-seine,12.0,12.0
2023,carros,6.0,6.0
2023,carry-le-rouet,4.0,4.0
2023,carsac-de-gurson,4.0,4.0
2023,carsix,4.0,4.0
2023,carvin,65.0,65.0
2023,cassagnes-bégonhès,8.0,8.0
2023,cassel,10.0,10.0
2023,casseneuil,8.0,8.0
2023,cassis,40.0,40.0
2023,casson,4.0,4.0
2023,cast,4.0,4.0
2023,castanet-tolosan,4.0,4.0
2023,casteide-doat,4.0,4.0
2023,castelculier,4.0,4.0
2023,castelginest,8.0,8.0
2023,casteljaloux,16.0,16.0
2023,castellar,4.0,4.0
2023,castelmaurou,4.0,4.0
2023,castelmoron-sur-lot,4.0,4.0
2023,castelnau montratier-sainte alauzie,8.0,8.0
2023,castelnau-magnoac,8.0,8.0
2023,castelnau-pégayrols,8.0,8.0
2023,castelnau-rivière-basse,4.0,4.0
2023,castelnau-d'estrétefonds,33.0,41.0
2023,castelnau-de-lévis,8.0,8.0
2023,castelnau-de-mandailles,8.0,8.0
2023,castelnau-de-montmiral,8.0,8.0
2023,castelnau-de-médoc,4.0,4.0
2023,castelnau-le-lez,36.0,36.0
2023,castelnaud-la-chapelle,4.0,4.0
2023,castelnaudary,418.0,418.0
2023,castets,16.0,16.0
2023,castillon,4.0,4.0
